order_id,order_date,region,category,customer_segment,is_returning_customer,quantity,unit_price,revenue,is_returned
1611,2025-04-18,East,Office Supplies,SMB,False,1,466.49,466.49,False
1653,2025-04-18,West,Apparel,Enterprise,False,7,81.85,572.95,False
1681,2025-04-19,West,Apparel,SMB,True,3,441.92,1325.76,False
1903,2025-04-19,East,Electronics,SMB,True,3,222.64,667.92,False
445,2025-04-19,North,Electronics,Mid-Market,True,6,32.02,192.12,False
705,2025-04-19,North,Office Supplies,SMB,True,7,424.01,2968.07,False
997,2025-04-19,South,Office Supplies,SMB,True,3,50.32,150.96,False
1779,2025-04-20,West,Apparel,SMB,False,5,65.15,325.75,False
1575,2025-04-20,East,Toys,SMB,False,6,499.51,2997.06,False
870,2025-04-20,South,Office Supplies,Enterprise,False,6,440.04,2640.24,False
1919,2025-04-21,East,Furniture,SMB,True,7,298.27,2087.89,False
1459,2025-04-21,East,Toys,SMB,False,3,308.85,926.55,False
683,2025-04-21,North,Furniture,Enterprise,True,8,346.18,2769.44,False
857,2025-04-21,West,Apparel,Mid-Market,False,6,426.34,2558.04,False
1995,2025-04-21,North,Furniture,Enterprise,True,6,176.2,1057.2,False
711,2025-04-21,North,Apparel,Mid-Market,True,1,87.34,87.34,False
709,2025-04-21,East,Apparel,Enterprise,True,2,186.46,372.92,False
1391,2025-04-21,North,Apparel,SMB,True,5,488.75,2443.75,False
627,2025-04-21,West,Electronics,Enterprise,False,8,444.36,3554.88,False
1038,2025-04-21,South,Electronics,SMB,True,7,176.1,1232.7,True
707,2025-04-21,North,Apparel,Enterprise,True,3,53.1,159.3,False
817,2025-04-21,North,Toys,SMB,True,4,206.68,826.72,False
960,2025-04-22,West,Apparel,Enterprise,True,1,361.95,361.95,False
198,2025-04-22,South,Furniture,Enterprise,False,2,381.46,762.92,False
221,2025-04-22,West,Office Supplies,Mid-Market,False,2,416.68,833.36,False
1865,2025-04-22,North,Apparel,SMB,False,4,367.07,1468.28,True
724,2025-04-22,South,Office Supplies,Mid-Market,False,7,422.35,2956.45,False
596,2025-04-22,West,Toys,Enterprise,False,8,316.77,2534.16,False
667,2025-04-23,East,Office Supplies,Mid-Market,True,7,33.52,234.64,False
1253,2025-04-23,East,Electronics,SMB,True,2,337.12,674.24,False
922,2025-04-23,East,Furniture,Mid-Market,True,9,180.3,1622.7,False
1952,2025-04-23,North,Toys,Mid-Market,False,2,58.78,117.56,False
156,2025-04-23,West,Toys,Enterprise,True,3,318.46,955.38,False
1875,2025-04-23,South,Furniture,Enterprise,False,6,187.28,1123.68,False
153,2025-04-23,North,Furniture,SMB,False,5,419.05,2095.25,False
151,2025-04-23,East,Toys,Mid-Market,False,3,485.57,1456.71,False
148,2025-04-23,West,Furniture,SMB,False,8,141.91,1135.28,False
753,2025-04-23,West,Electronics,Mid-Market,False,8,362.79,2902.32,False
1032,2025-04-23,East,Apparel,Enterprise,True,3,367.03,1101.09,False
217,2025-04-23,East,Furniture,Enterprise,True,8,138.61,1108.88,False
274,2025-04-24,South,Apparel,SMB,False,8,359.15,2873.2,False
1532,2025-04-24,North,Toys,SMB,False,9,317.62,2858.58,False
923,2025-04-24,South,Furniture,SMB,False,8,311.23,2489.84,False
1741,2025-04-24,East,Toys,SMB,True,6,276.17,1657.02,False
402,2025-04-24,East,Toys,SMB,False,1,255.46,255.46,False
1210,2025-04-24,East,Furniture,SMB,False,6,485.33,2911.98,True
1948,2025-04-24,North,Toys,SMB,True,4,85.02,340.08,False
1213,2025-04-25,South,Office Supplies,SMB,True,9,325.3,2927.7,False
399,2025-04-25,South,Apparel,Enterprise,False,6,150.23,901.38,False
985,2025-04-25,West,Furniture,SMB,True,1,26.12,26.12,False
843,2025-04-25,South,Office Supplies,SMB,True,8,169.09,1352.72,False
1726,2025-04-25,North,Apparel,SMB,False,3,88.82,266.46,False
1710,2025-04-26,West,Toys,SMB,False,8,231.69,1853.52,False
1829,2025-04-26,North,Apparel,SMB,True,3,134.19,402.57,False
134,2025-04-26,North,Office Supplies,Mid-Market,False,3,365.11,1095.33,False
263,2025-04-26,West,Electronics,Enterprise,True,5,187.11,935.55,False
1371,2025-04-26,North,Apparel,SMB,True,7,325.01,2275.07,False
215,2025-04-26,South,Office Supplies,Mid-Market,False,5,466.39,2331.95,False
1861,2025-04-27,East,Office Supplies,SMB,False,8,32.33,258.64,False
328,2025-04-27,East,Electronics,SMB,True,8,290.22,2321.76,True
1437,2025-04-27,South,Furniture,Enterprise,False,3,312.73,938.19,False
1579,2025-04-27,North,Furniture,Enterprise,False,9,304.22,2737.98,False
1590,2025-04-27,West,Toys,Enterprise,False,7,266.25,1863.75,False
877,2025-04-27,North,Toys,SMB,False,4,293.84,1175.36,False
1092,2025-04-27,East,Apparel,SMB,True,4,424.47,1697.88,True
496,2025-04-27,East,Office Supplies,SMB,True,9,89.51,805.59,False
1340,2025-04-27,North,Toys,Mid-Market,True,5,124.51,622.55,False
1783,2025-04-27,North,Office Supplies,SMB,False,1,156.71,156.71,False
1011,2025-04-27,North,Office Supplies,Enterprise,False,1,320.04,320.04,False
829,2025-04-28,East,Toys,Mid-Market,False,8,338.85,2710.8,False
749,2025-04-28,North,Furniture,SMB,True,7,44.63,312.41,False
1988,2025-04-28,North,Toys,Enterprise,True,2,198.21,396.42,False
904,2025-04-28,West,Office Supplies,SMB,False,4,403.6,1614.4,False
589,2025-04-28,North,Apparel,Enterprise,True,1,137.95,137.95,False
1474,2025-04-28,South,Furniture,SMB,True,9,25.47,229.23,False
1728,2025-04-28,West,Office Supplies,Mid-Market,True,3,35.71,107.13,False
741,2025-04-28,North,Electronics,Mid-Market,True,9,345.55,3109.95,False
1624,2025-04-28,South,Furniture,SMB,False,3,483.1,1449.3,False
337,2025-04-28,North,Apparel,Enterprise,True,5,174.2,871.0,True
1499,2025-04-29,West,Office Supplies,SMB,False,6,19.52,117.12,False
1956,2025-04-29,South,Electronics,Enterprise,True,9,275.52,2479.68,False
1929,2025-04-29,East,Electronics,SMB,False,6,480.94,2885.64,False
552,2025-04-29,West,Apparel,Enterprise,False,3,146.13,438.39,False
689,2025-04-29,North,Electronics,SMB,False,1,446.3,446.3,True
1412,2025-04-29,South,Furniture,SMB,True,6,439.26,2635.56,True
1530,2025-04-29,North,Apparel,Enterprise,False,4,81.08,324.32,True
969,2025-04-29,West,Electronics,Enterprise,False,9,279.46,2515.14,False
1656,2025-04-29,East,Furniture,Mid-Market,False,3,450.72,1352.16,False
213,2025-04-30,North,Office Supplies,SMB,True,3,202.3,606.9,False
1273,2025-04-30,East,Furniture,Mid-Market,True,7,449.15,3144.05,False
1185,2025-04-30,East,Toys,Mid-Market,True,1,165.97,165.97,False
950,2025-04-30,South,Apparel,Enterprise,True,1,485.04,485.04,False
1490,2025-04-30,West,Electronics,SMB,False,4,12.76,51.04,False
1879,2025-04-30,North,Furniture,Enterprise,True,8,463.19,3705.52,False
979,2025-04-30,South,Office Supplies,SMB,False,4,426.6,1706.4,False
324,2025-04-30,East,Apparel,Enterprise,False,1,28.02,28.02,False
1717,2025-05-01,West,Toys,Enterprise,False,5,288.2,1441.0,False
1731,2025-05-01,East,Toys,Enterprise,True,3,94.15,282.45,False
657,2025-05-01,North,Apparel,Mid-Market,False,3,367.94,1103.82,False
133,2025-05-01,South,Apparel,Enterprise,True,4,19.09,76.36,False
1485,2025-05-01,West,Office Supplies,Mid-Market,False,3,466.11,1398.33,False
1631,2025-05-01,East,Furniture,SMB,True,6,255.77,1534.62,False
526,2025-05-02,North,Office Supplies,SMB,True,8,105.68,845.44,False
8,2025-05-02,East,Toys,SMB,False,5,416.31,2081.55,True
450,2025-05-02,East,Toys,Enterprise,True,1,280.31,280.31,False
332,2025-05-02,South,Office Supplies,Enterprise,False,8,21.41,171.28,False
1406,2025-05-02,North,Furniture,Mid-Market,False,3,424.02,1272.06,False
640,2025-05-02,South,Electronics,Enterprise,False,4,303.86,1215.44,False
1021,2025-05-02,North,Electronics,Mid-Market,False,3,92.13,276.39,False
1378,2025-05-02,West,Office Supplies,SMB,False,1,303.65,303.65,False
468,2025-05-02,East,Electronics,SMB,True,9,264.12,2377.08,False
1953,2025-05-02,South,Furniture,Mid-Market,True,5,160.14,800.7,False
1381,2025-05-03,West,Toys,Mid-Market,False,2,167.8,335.6,False
173,2025-05-03,North,Apparel,SMB,False,3,228.67,686.01,False
828,2025-05-03,East,Office Supplies,Mid-Market,False,3,226.21,678.63,False
1191,2025-05-03,South,Furniture,Enterprise,False,8,73.4,587.2,False
1825,2025-05-04,South,Electronics,SMB,False,6,143.2,859.2,False
319,2025-05-04,West,Electronics,SMB,False,4,445.12,1780.48,True
1591,2025-05-04,East,Toys,Mid-Market,True,2,127.51,255.02,False
1202,2025-05-04,West,Apparel,SMB,True,5,239.28,1196.4,False
181,2025-05-04,West,Furniture,SMB,True,2,171.68,343.36,False
1947,2025-05-04,East,Apparel,Mid-Market,True,2,483.5,967.0,False
300,2025-05-05,North,Electronics,Mid-Market,True,3,287.49,862.47,False
1671,2025-05-05,West,Furniture,Enterprise,False,7,326.35,2284.45,False
1444,2025-05-05,East,Furniture,SMB,True,1,350.86,350.86,False
801,2025-05-05,North,Toys,Enterprise,False,7,324.05,2268.35,False
1632,2025-05-05,South,Apparel,Enterprise,True,4,434.64,1738.56,False
1520,2025-05-06,North,Apparel,SMB,True,6,413.26,2479.56,False
696,2025-05-06,West,Office Supplies,SMB,True,7,94.96,664.72,False
490,2025-05-06,West,Office Supplies,SMB,True,1,234.74,234.74,False
485,2025-05-06,South,Furniture,SMB,False,8,404.57,3236.56,False
1963,2025-05-06,North,Toys,SMB,True,5,319.46,1597.3,False
623,2025-05-06,North,Apparel,Enterprise,False,1,239.25,239.25,False
336,2025-05-06,North,Office Supplies,SMB,False,1,129.67,129.67,False
163,2025-05-06,North,Apparel,Mid-Market,False,2,413.15,826.3,False
1512,2025-05-06,West,Toys,Enterprise,False,2,156.34,312.68,False
1398,2025-05-07,North,Apparel,Enterprise,False,3,129.9,389.7,False
276,2025-05-07,East,Office Supplies,Enterprise,False,6,174.97,1049.82,False
329,2025-05-07,East,Toys,Mid-Market,False,3,159.73,479.19,False
671,2025-05-07,East,Electronics,SMB,False,3,346.26,1038.78,False
861,2025-05-07,West,Furniture,SMB,True,1,388.91,388.91,False
268,2025-05-08,East,Electronics,Enterprise,True,9,402.0,3618.0,True
982,2025-05-08,North,Furniture,SMB,False,9,96.15,865.35,False
1993,2025-05-08,South,Apparel,SMB,False,9,175.85,1582.65,True
1002,2025-05-08,West,Toys,Mid-Market,True,6,114.19,685.14,False
1789,2025-05-08,West,Electronics,Enterprise,False,1,233.47,233.47,False
232,2025-05-08,West,Furniture,Enterprise,False,1,138.9,138.9,True
129,2025-05-08,East,Office Supplies,Mid-Market,True,7,435.55,3048.85,False
886,2025-05-08,East,Toys,SMB,False,2,122.58,245.16,False
189,2025-05-08,North,Toys,Mid-Market,True,5,451.36,2256.8,False
330,2025-05-09,South,Apparel,Enterprise,False,7,252.81,1769.67,False
72,2025-05-09,South,Apparel,Mid-Market,False,1,16.48,16.48,False
1523,2025-05-09,South,Furniture,SMB,False,5,412.08,2060.4,False
1053,2025-05-09,South,Toys,Mid-Market,True,8,151.61,1212.88,False
191,2025-05-09,East,Apparel,Enterprise,False,1,67.38,67.38,False
1563,2025-05-09,West,Toys,Enterprise,False,2,204.34,408.68,False
2000,2025-05-09,South,Furniture,SMB,True,1,258.75,258.75,False
1880,2025-05-09,East,Apparel,SMB,False,3,425.4,1276.2,False
1804,2025-05-10,South,Office Supplies,Mid-Market,False,5,78.76,393.8,False
158,2025-05-10,South,Office Supplies,Enterprise,False,1,446.08,446.08,False
1770,2025-05-10,East,Apparel,Mid-Market,False,4,286.17,1144.68,False
164,2025-05-10,West,Office Supplies,Mid-Market,False,2,340.97,681.94,False
1881,2025-05-10,East,Office Supplies,SMB,False,6,194.55,1167.3,False
841,2025-05-10,West,Toys,Enterprise,False,1,320.75,320.75,False
1692,2025-05-10,East,Electronics,SMB,False,2,400.57,801.14,True
1496,2025-05-10,South,Apparel,SMB,False,1,263.02,263.02,True
1704,2025-05-10,West,Electronics,SMB,False,4,227.43,909.72,False
1296,2025-05-10,West,Office Supplies,SMB,True,9,401.65,3614.85,False
770,2025-05-10,South,Electronics,Enterprise,False,9,171.21,1540.89,False
1799,2025-05-10,West,Electronics,Enterprise,False,6,332.77,1996.62,False
1463,2025-05-10,East,Office Supplies,Enterprise,True,8,223.94,1791.52,False
1024,2025-05-10,West,Office Supplies,Enterprise,False,4,30.03,120.12,False
1419,2025-05-11,East,Apparel,SMB,True,4,247.09,988.36,True
1060,2025-05-11,East,Furniture,SMB,True,2,18.4,36.8,False
95,2025-05-11,South,Apparel,Enterprise,False,1,251.81,251.81,True
929,2025-05-11,West,Electronics,Enterprise,True,7,406.7,2846.9,False
210,2025-05-11,North,Electronics,SMB,True,3,79.87,239.61,False
13,2025-05-11,South,Toys,Enterprise,True,5,175.69,878.45,False
1107,2025-05-11,North,Apparel,Enterprise,False,7,246.79,1727.53,False
1446,2025-05-11,East,Apparel,Enterprise,False,8,132.82,1062.56,False
31,2025-05-11,North,Apparel,Enterprise,False,2,82.21,164.42,False
1608,2025-05-12,East,Electronics,Mid-Market,True,3,67.46,202.38,False
1559,2025-05-12,West,Toys,SMB,True,4,241.73,966.92,False
793,2025-05-12,South,Electronics,Mid-Market,False,7,398.22,2787.54,False
476,2025-05-12,South,Furniture,SMB,False,3,104.76,314.28,False
926,2025-05-12,East,Furniture,SMB,True,7,218.08,1526.56,False
1235,2025-05-13,West,Office Supplies,SMB,True,7,22.42,156.94,True
451,2025-05-13,North,Furniture,SMB,False,8,239.38,1915.04,False
1584,2025-05-13,East,Electronics,SMB,False,3,217.73,653.19,False
1906,2025-05-13,East,Furniture,Enterprise,False,4,240.41,961.64,False
1480,2025-05-13,South,Electronics,Mid-Market,False,5,116.86,584.3,False
860,2025-05-13,North,Toys,SMB,True,9,477.54,4297.86,False
647,2025-05-13,North,Furniture,SMB,True,9,245.5,2209.5,False
567,2025-05-13,North,Furniture,Enterprise,False,3,178.01,534.03,False
748,2025-05-13,West,Furniture,SMB,True,8,279.19,2233.52,False
614,2025-05-13,East,Toys,SMB,False,1,296.46,296.46,False
1839,2025-05-13,North,Electronics,Enterprise,False,8,302.26,2418.08,False
125,2025-05-14,East,Toys,SMB,False,7,143.61,1005.27,False
850,2025-05-14,East,Toys,SMB,False,1,181.59,181.59,False
812,2025-05-14,North,Office Supplies,Mid-Market,False,5,112.08,560.4,False
1763,2025-05-14,West,Apparel,Mid-Market,True,7,213.22,1492.54,False
497,2025-05-14,North,Apparel,Mid-Market,True,3,447.35,1342.05,False
740,2025-05-14,North,Toys,SMB,True,4,26.71,106.84,False
1013,2025-05-14,South,Toys,SMB,True,6,224.02,1344.12,False
1285,2025-05-14,West,Toys,SMB,True,2,204.15,408.3,False
32,2025-05-15,East,Electronics,SMB,False,1,350.17,350.17,False
82,2025-05-15,North,Electronics,SMB,True,5,347.54,1737.7,False
1965,2025-05-15,South,Toys,SMB,False,1,248.31,248.31,False
230,2025-05-15,East,Office Supplies,SMB,False,1,66.43,66.43,False
836,2025-05-16,North,Office Supplies,SMB,True,7,36.39,254.73,False
529,2025-05-16,North,Office Supplies,Enterprise,False,5,198.22,991.1,False
1721,2025-05-16,East,Furniture,Enterprise,False,4,65.67,262.68,False
1996,2025-05-16,South,Apparel,SMB,True,5,223.77,1118.85,False
1601,2025-05-16,East,Toys,SMB,False,3,403.18,1209.54,False
1535,2025-05-16,East,Apparel,Mid-Market,False,4,200.88,803.52,False
1922,2025-05-16,North,Furniture,SMB,True,6,418.37,2510.22,False
1687,2025-05-16,East,Apparel,Enterprise,True,2,314.64,629.28,True
473,2025-05-16,West,Office Supplies,Enterprise,False,5,39.36,196.8,False
73,2025-05-16,North,Office Supplies,SMB,True,3,345.39,1036.17,False
780,2025-05-17,West,Apparel,SMB,False,1,133.77,133.77,False
138,2025-05-17,East,Furniture,SMB,True,1,223.76,223.76,False
875,2025-05-17,South,Furniture,Mid-Market,False,9,263.8,2374.2,True
728,2025-05-17,West,Furniture,SMB,False,2,350.69,701.38,False
1094,2025-05-17,North,Toys,Mid-Market,True,9,433.71,3903.39,False
1193,2025-05-17,North,Toys,SMB,True,6,85.3,511.8,False
1847,2025-05-18,North,Toys,Enterprise,False,6,115.12,690.72,True
1662,2025-05-18,East,Furniture,Enterprise,True,8,153.28,1226.24,False
1917,2025-05-18,East,Office Supplies,SMB,False,1,454.9,454.9,False
766,2025-05-18,North,Electronics,Enterprise,True,6,110.62,663.72,False
615,2025-05-18,East,Toys,SMB,False,2,494.45,988.9,False
760,2025-05-19,South,Toys,Enterprise,False,5,66.49,332.45,True
75,2025-05-19,West,Furniture,SMB,False,2,356.37,712.74,False
1910,2025-05-19,North,Office Supplies,Enterprise,False,3,354.66,1063.98,False
202,2025-05-20,South,Apparel,Enterprise,False,4,146.0,584.0,False
1144,2025-05-20,East,Apparel,Enterprise,False,1,72.9,72.9,False
1935,2025-05-20,North,Toys,Enterprise,False,7,174.66,1222.62,False
754,2025-05-20,North,Toys,Enterprise,True,9,51.64,464.76,False
1623,2025-05-21,North,Apparel,SMB,True,9,93.93,845.37,False
1595,2025-05-21,West,Electronics,Mid-Market,False,3,275.96,827.88,False
465,2025-05-21,North,Office Supplies,Enterprise,False,2,141.68,283.36,False
910,2025-05-21,North,Electronics,SMB,False,5,296.03,1480.15,False
854,2025-05-21,North,Apparel,Enterprise,True,5,221.31,1106.55,False
487,2025-05-21,South,Office Supplies,Enterprise,False,9,440.68,3966.12,False
1123,2025-05-21,North,Electronics,SMB,False,5,288.29,1441.45,False
1792,2025-05-21,North,Electronics,Enterprise,True,5,488.17,2440.85,False
1782,2025-05-21,East,Office Supplies,SMB,True,8,243.03,1944.24,False
1739,2025-05-22,East,Electronics,Mid-Market,False,9,162.23,1460.07,False
1540,2025-05-22,West,Electronics,SMB,True,3,265.34,796.02,False
758,2025-05-22,North,Furniture,SMB,True,2,267.67,535.34,False
1138,2025-05-22,North,Apparel,SMB,True,2,440.61,881.22,False
291,2025-05-22,South,Furniture,SMB,True,5,231.49,1157.45,False
1751,2025-05-23,West,Electronics,Enterprise,True,4,311.79,1247.16,False
516,2025-05-23,East,Office Supplies,Enterprise,True,8,334.46,2675.68,False
1082,2025-05-23,South,Office Supplies,SMB,False,3,73.01,219.03,False
1659,2025-05-23,North,Toys,SMB,False,4,338.04,1352.16,False
804,2025-05-23,West,Electronics,Enterprise,True,7,366.04,2562.28,False
1566,2025-05-23,West,Office Supplies,SMB,False,9,97.52,877.68,False
1570,2025-05-23,North,Toys,SMB,True,5,212.91,1064.55,False
1379,2025-05-23,East,Office Supplies,Enterprise,True,1,48.64,48.64,False
292,2025-05-23,West,Furniture,SMB,False,6,59.96,359.76,False
112,2025-05-23,North,Toys,Mid-Market,False,8,18.56,148.48,False
317,2025-05-24,South,Office Supplies,Enterprise,True,6,301.0,1806.0,False
178,2025-05-24,East,Office Supplies,SMB,False,2,345.27,690.54,False
197,2025-05-24,North,Furniture,SMB,True,3,214.56,643.68,False
442,2025-05-24,North,Office Supplies,Mid-Market,True,2,149.98,299.96,False
1602,2025-05-24,North,Furniture,Enterprise,False,4,338.5,1354.0,False
915,2025-05-24,South,Office Supplies,Mid-Market,True,1,309.9,309.9,False
348,2025-05-24,South,Electronics,Enterprise,False,1,353.35,353.35,False
1998,2025-05-24,North,Apparel,Enterprise,False,6,69.35,416.1,True
436,2025-05-24,East,Toys,SMB,False,9,68.01,612.09,False
520,2025-05-24,West,Apparel,Mid-Market,True,2,262.02,524.04,False
1723,2025-05-24,East,Office Supplies,Enterprise,False,9,73.25,659.25,False
1179,2025-05-25,East,Toys,SMB,False,9,430.8,3877.2,False
323,2025-05-25,West,Toys,Enterprise,True,2,189.5,379.0,False
1720,2025-05-25,West,Toys,Mid-Market,True,9,473.32,4259.88,False
698,2025-05-25,West,Electronics,SMB,False,8,170.38,1363.04,False
1533,2025-05-25,North,Apparel,Enterprise,True,6,10.06,60.36,False
474,2025-05-25,East,Furniture,SMB,False,9,19.2,172.8,False
1319,2025-05-25,South,Toys,SMB,False,5,74.12,370.6,False
806,2025-05-25,East,Electronics,SMB,False,3,207.76,623.28,False
1465,2025-05-25,West,Electronics,Enterprise,False,5,458.82,2294.1,True
537,2025-05-25,South,Furniture,Mid-Market,False,8,372.28,2978.24,False
574,2025-05-25,East,Furniture,SMB,True,1,102.36,102.36,False
706,2025-05-26,East,Office Supplies,Enterprise,True,9,171.33,1541.97,False
456,2025-05-26,South,Electronics,Mid-Market,False,6,197.24,1183.44,False
1140,2025-05-26,West,Apparel,SMB,False,9,275.12,2476.08,False
1795,2025-05-26,East,Apparel,SMB,False,1,456.78,456.78,False
1001,2025-05-26,North,Furniture,SMB,False,8,328.79,2630.32,False
1669,2025-05-26,North,Furniture,SMB,True,5,471.56,2357.8,False
1647,2025-05-26,North,Toys,Enterprise,False,2,437.22,874.44,False
1605,2025-05-26,East,Office Supplies,SMB,False,8,176.15,1409.2,False
554,2025-05-26,South,Toys,SMB,False,5,448.97,2244.85,False
1539,2025-05-27,North,Toys,SMB,False,5,348.63,1743.15,False
1307,2025-05-27,East,Electronics,SMB,True,4,294.81,1179.24,False
1221,2025-05-27,West,Apparel,Enterprise,False,1,113.96,113.96,False
208,2025-05-27,South,Furniture,Enterprise,False,1,240.21,240.21,False
370,2025-05-27,East,Office Supplies,Enterprise,True,7,153.74,1076.18,False
245,2025-05-27,East,Furniture,Mid-Market,False,1,180.34,180.34,False
186,2025-05-27,North,Furniture,Mid-Market,False,1,444.58,444.58,False
322,2025-05-27,West,Toys,Enterprise,True,8,364.86,2918.88,False
511,2025-05-27,South,Apparel,SMB,False,8,46.45,371.6,False
1407,2025-05-27,East,Toys,SMB,True,1,462.87,462.87,False
959,2025-05-27,East,Apparel,SMB,False,5,390.38,1951.9,False
1157,2025-05-28,East,Office Supplies,SMB,False,8,292.52,2340.16,False
187,2025-05-28,East,Apparel,SMB,False,7,218.85,1531.95,False
903,2025-05-28,South,Electronics,SMB,False,6,45.73,274.38,False
1045,2025-05-28,South,Apparel,SMB,False,2,491.12,982.24,False
184,2025-05-28,East,Office Supplies,Enterprise,True,8,481.85,3854.8,False
1363,2025-05-28,North,Furniture,SMB,True,4,371.71,1486.84,False
1907,2025-05-28,East,Apparel,SMB,True,1,269.81,269.81,False
492,2025-05-28,North,Office Supplies,Enterprise,True,5,299.91,1499.55,False
846,2025-05-28,East,Toys,SMB,False,7,179.18,1254.26,False
1696,2025-05-29,North,Office Supplies,SMB,False,7,416.45,2915.15,False
1028,2025-05-29,East,Electronics,Mid-Market,False,3,312.79,938.37,False
874,2025-05-29,West,Toys,SMB,True,1,173.76,173.76,False
503,2025-05-29,South,Toys,Enterprise,False,1,379.69,379.69,False
1846,2025-05-29,West,Apparel,Enterprise,True,8,380.04,3040.32,True
1657,2025-05-29,North,Electronics,SMB,True,3,397.5,1192.5,False
1732,2025-05-29,South,Office Supplies,Mid-Market,False,9,41.98,377.82,False
1811,2025-05-29,North,Toys,Enterprise,False,4,91.25,365.0,False
1962,2025-05-29,West,Apparel,Mid-Market,False,7,423.77,2966.39,False
1933,2025-05-29,West,Furniture,SMB,False,3,435.3,1305.9,False
1961,2025-05-29,West,Electronics,SMB,True,2,116.14,232.28,True
1074,2025-05-29,North,Toys,Enterprise,False,4,324.32,1297.28,False
1416,2025-05-30,North,Electronics,Mid-Market,False,8,62.67,501.36,False
721,2025-05-30,East,Office Supplies,SMB,True,8,342.81,2742.48,False
1712,2025-05-30,East,Office Supplies,Mid-Market,False,4,34.4,137.6,False
301,2025-05-30,West,Toys,Enterprise,False,4,358.91,1435.64,False
897,2025-05-30,South,Apparel,Enterprise,True,7,479.19,3354.33,False
1972,2025-05-30,West,Toys,SMB,True,2,68.1,136.2,False
14,2025-05-30,South,Toys,SMB,False,6,132.94,797.64,False
1658,2025-05-30,West,Office Supplies,SMB,False,4,295.17,1180.68,False
275,2025-05-31,East,Office Supplies,SMB,False,9,190.27,1712.43,False
1801,2025-05-31,South,Electronics,Mid-Market,False,2,462.31,924.62,False
1966,2025-05-31,East,Office Supplies,Enterprise,True,1,112.78,112.78,False
441,2025-05-31,West,Electronics,Mid-Market,True,8,94.88,759.04,False
1519,2025-05-31,East,Electronics,SMB,True,5,89.18,445.9,False
193,2025-05-31,East,Furniture,Enterprise,False,5,480.29,2401.45,False
957,2025-05-31,South,Office Supplies,Mid-Market,False,2,467.57,935.14,False
629,2025-05-31,East,Toys,SMB,True,7,77.84,544.88,False
1740,2025-05-31,East,Toys,SMB,True,4,391.43,1565.72,False
414,2025-05-31,South,Furniture,Enterprise,False,3,115.73,347.19,False
12,2025-06-01,South,Apparel,Enterprise,True,8,277.47,2219.76,False
1431,2025-06-01,East,Toys,Mid-Market,False,5,72.75,363.75,False
1641,2025-06-01,North,Furniture,SMB,False,9,285.22,2566.98,False
1635,2025-06-01,North,Toys,SMB,False,7,45.22,316.54,False
413,2025-06-01,South,Apparel,Enterprise,False,7,457.76,3204.32,False
727,2025-06-01,North,Toys,SMB,False,8,23.88,191.04,False
378,2025-06-01,West,Office Supplies,SMB,False,8,237.39,1899.12,False
211,2025-06-01,South,Electronics,SMB,False,3,282.79,848.37,False
143,2025-06-01,East,Toys,SMB,False,2,495.39,990.78,False
1103,2025-06-01,North,Apparel,SMB,False,6,278.06,1668.36,False
890,2025-06-01,East,Apparel,Enterprise,False,5,59.43,297.15,True
1039,2025-06-01,West,Furniture,SMB,False,9,196.04,1764.36,False
1904,2025-06-01,North,Office Supplies,Enterprise,False,5,50.63,253.15,False
1946,2025-06-02,East,Apparel,Enterprise,False,8,165.09,1320.72,True
1151,2025-06-02,North,Apparel,Mid-Market,False,3,271.11,813.33,False
296,2025-06-02,East,Office Supplies,Enterprise,False,2,310.27,620.54,False
1331,2025-06-02,West,Furniture,SMB,True,8,51.88,415.04,False
1582,2025-06-02,West,Office Supplies,SMB,False,9,48.24,434.16,False
805,2025-06-02,North,Apparel,Enterprise,False,4,259.77,1039.08,False
1008,2025-06-02,South,Toys,Enterprise,True,7,478.8,3351.6,False
223,2025-06-02,South,Furniture,Enterprise,False,1,413.16,413.16,False
1141,2025-06-02,East,Toys,SMB,False,3,480.76,1442.28,False
678,2025-06-03,East,Electronics,SMB,False,1,429.76,429.76,False
1581,2025-06-03,South,Apparel,SMB,False,1,473.92,473.92,False
898,2025-06-03,South,Apparel,Enterprise,True,1,391.58,391.58,True
878,2025-06-03,South,Electronics,Enterprise,False,3,293.56,880.68,False
586,2025-06-03,East,Electronics,SMB,False,3,436.66,1309.98,False
1748,2025-06-03,North,Toys,SMB,True,7,495.02,3465.14,False
347,2025-06-03,West,Electronics,SMB,True,1,84.03,84.03,False
1049,2025-06-03,North,Electronics,Enterprise,True,8,477.64,3821.12,False
995,2025-06-03,North,Electronics,SMB,False,9,441.15,3970.35,False
1372,2025-06-03,East,Furniture,SMB,False,6,286.91,1721.46,False
1638,2025-06-03,South,Furniture,Enterprise,True,5,378.03,1890.15,False
1232,2025-06-04,South,Furniture,Enterprise,False,4,197.95,791.8,False
1834,2025-06-04,West,Apparel,Mid-Market,False,1,155.49,155.49,True
277,2025-06-04,West,Apparel,Enterprise,False,4,133.7,534.8,True
636,2025-06-04,East,Office Supplies,Enterprise,False,7,479.64,3357.48,False
1252,2025-06-04,North,Office Supplies,Enterprise,False,6,159.97,959.82,False
1600,2025-06-05,East,Office Supplies,SMB,False,2,251.04,502.08,False
899,2025-06-05,East,Office Supplies,Enterprise,True,4,370.99,1483.96,False
524,2025-06-05,North,Furniture,SMB,True,3,18.95,56.85,False
